id,day,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.07,2014-04-13,2014-04-13 11:30:00.000000000,0.0163194444444444,13.818116758241755,26.808712741745435,110.79708333333332,0.0,0.0,0.0,8.4438,122.17407142857144,0.0,0.0,0.0,0.0,4.0,-0.25,1.0,6,1913.475733582912,0.0
AS14.07,2014-04-14,2014-04-14 11:30:00.000000000,0.0333537581699346,19.046508267195765,28.326914826839825,363.82683333333335,0.0,0.0,0.0,15.259333333333332,128.559125,0.0,0.0,0.0,0.0,2.0,-0.2,0.4,6,1788.420900069343,1.0
AS14.07,2014-04-15,2014-04-15 11:30:00.000000000,0.0196233378043152,9.11371764069264,49.83464755673619,168.15583333333333,0.0,0.0,0.0,18.11925,223.1528333333333,0.0,0.0,0.0,0.0,0.0,-0.75,0.5,6,2521.18440422482,0.0
AS14.07,2014-04-16,2014-04-16 11:30:00.000000000,0.1059560203611006,17.18803579280197,57.55521247575953,0.0,0.0,0.0,0.0,38.701,46.646791666666665,33.254,22.088,0.0,0.0,2.0,-1.25,0.0,5,1649.867293869588,3.0
AS14.07,2014-04-17,2014-04-17 11:30:00.000000000,0.1180908662900188,20.02895515873016,38.36070049217667,1347.625,0.0,0.0,0.0,13.8441,197.3325333333333,0.0,0.0,0.0,0.0,1.0,-1.2,-0.4,4,2246.8604717129742,0.0
AS14.07,2014-04-18,2014-04-18 11:30:00.000000000,0.0472701149425287,19.48971111111111,74.08538935185184,653.6324999999999,0.0,0.0,0.0,15.132285714285716,248.22975,0.0,0.0,0.0,0.0,1.0,-1.0,-0.4,5,6503.493350267413,2.0
AS14.07,2014-04-19,2014-04-19 11:30:00.000000000,0.0031254706183548,45.69785714285714,25.29650759368836,138.522,0.0,0.0,0.0,23.686,120.95975,0.0,0.0,0.0,0.0,0.0,0.25,0.75,7,1136.7864011879808,0.0
AS14.07,2014-04-20,2014-04-20 11:30:00.000000000,0.0868055555555555,16.456083333333336,30.295088888888888,14.091,0.0,0.0,0.0,10.042,291.207,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,3,470.1971113019519,0.0
AS14.07,2014-04-21,2014-04-21 11:30:00.000000000,0.0617854683195591,12.13303467454263,49.824274104532165,350.5493,0.0,0.0,0.0,16.218333333333334,109.5462761904762,244.99733333333333,35.196222222222225,0.0,0.0,0.0,-0.4,0.8,7,4076.546649714312,0.0
AS14.07,2014-04-22,2014-04-22 11:30:00.000000000,0.0909901819923371,21.51561717796093,34.77940454545455,1650.744,0.0,0.0,0.0,20.056833333333334,15.905333333333331,0.0,0.0,0.0,0.0,0.0,-0.2,0.4,6,1251.4020413537824,2.0
AS14.07,2014-04-23,2014-04-23 11:30:00.000000000,0.0753735365199268,12.824828671424362,79.32977560606061,100.69166666666666,0.0,0.0,0.0,16.65625,127.49405,81.312,412.628,0.0,0.0,2.0,-0.6666666666666666,0.0,6,1888.8910167546244,0.0
AS14.07,2014-04-24,2014-04-24 11:30:00.000000000,0.157986111111111,13.932949419002052,58.10697449494949,0.0,0.0,0.0,0.0,20.4405,48.629000000000005,0.0,0.0,1.003,0.0,1.0,-0.6,0.4,6,630.1302333604723,1.0
AS14.07,2014-04-25,2014-04-25 11:30:00.000000000,0.0760416666666666,18.772099724517908,23.03882929385429,692.2,0.0,0.0,0.0,8.716,88.47666666666667,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,-0.6666666666666666,3,2171.699542777827,0.0
AS14.07,2014-04-26,2014-04-26 11:30:00.000000000,0.0189157390698018,20.15004988344988,65.96724618437119,123.9655,0.0,0.0,0.0,35.974333333333334,82.29922222222223,0.0,376.602,0.0,0.0,0.0,-0.4,-0.2,5,4958.816548163555,0.0
AS14.07,2014-04-27,2014-04-27 11:30:00.000000000,0.0134077528240234,10.844016074611664,37.89978366815476,165.92925000000002,0.0,0.0,0.0,35.9406,288.10175,0.0,43.341,0.0,0.0,1.0,-0.6,0.4,6,2911.324884686014,1.0
AS14.07,2014-04-28,2014-04-28 11:30:00.000000000,0.0944896708683473,16.912488615388025,55.30850187731658,104.24528571428571,0.0,0.0,0.0,34.96005555555555,39.89286666666666,1.004,26.8045625,2.558,0.0,6.0,0.25,0.75,7,2984.642596715439,3.0
AS14.07,2014-04-29,2014-04-29 11:30:00.000000000,0.1346382476724498,15.505077198161317,110.04044419242392,275.597,0.0,14.065,0.0,7.3975,85.05371666666667,0.0,61.620666666666665,0.0,0.0,1.0,-2.0,0.0,5,1262.6153381689592,4.0
AS14.07,2014-04-30,2014-04-30 11:23:28.695652096,0.0240830011280834,31.51034385816204,72.85575021854152,400.39683333333335,0.0,0.0,0.0,8.033,63.28212500000001,0.0,35.9925,0.0,0.0,0.0,-2.0,0.0,4,2137.95870470263,0.0
AS14.07,2014-05-01,2014-05-01 11:30:00.000000000,0.1035845268365024,9.011725198412698,56.70134548611112,144.158,0.0,0.0,0.0,10.73,109.62775,0.0,49.2575,0.0,0.0,0.0,-1.6666666666666667,-0.3333333333333333,5,983.0040433614536,0.0
AS14.07,2014-05-02,2014-05-02 11:30:00.000000000,0.0591046422012331,31.02999841269841,95.18481964285716,166.687,0.0,0.0,0.0,47.8246,80.77982,0.0,56.0475,0.0,0.0,0.0,-0.6,0.6,6,1872.0622286145224,0.0
AS14.07,2014-05-03,2014-05-03 11:30:00.000000000,0.0756944444444444,13.212557407407408,25.963156802721084,151.789,0.0,0.0,0.0,10.2425,114.7214,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.0,6,1070.7387499014535,0.0
AS14.07,2014-05-04,2014-05-04 03:30:00.000000000,0.0822916666666667,17.994916666666665,76.73036805555556,51.12933333333333,0.0,0.0,0.0,9.085,49.040375,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,8,578.3464334805805,0.0
AS14.07,2014-05-05,2014-05-05 18:00:00.000000000,0.0822916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.5,6,0.0,0.0
AS14.08,2014-03-05,2014-03-05 17:20:00.000000000,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6,0.0,0.0
AS14.08,2014-03-06,2014-03-06 16:17:08.571428608,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,7,0.0,4.0
AS14.08,2014-03-07,2014-03-07 15:50:00.000000000,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,7,0.0,1.0
AS14.08,2014-03-08,2014-03-08 15:12:00.000000000,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0
AS14.08,2014-03-09,2014-03-09 15:12:00.000000000,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2,7,0.0,0.0
AS14.08,2014-03-10,2014-03-10 14:40:00.000000000,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6,7,0.0,3.0
AS14.08,2014-03-11,2014-03-11 15:00:00.000000000,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,7,0.0,2.0
AS14.08,2014-03-12,2014-03-12 15:12:00.000000000,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,7,0.0,0.0
AS14.08,2014-03-13,2014-03-13 15:30:00.000000000,0.0055555555555555,11.471604166666667,44.958875,0.0,0.0,0.0,0.0,16.092222222222222,45.644875,0.0,0.0,13.062,0.0,0.0,0.0,0.6,7,233.62741678953157,5.0
AS14.08,2014-03-14,2014-03-14 14:15:00.000000000,0.0055555555555555,12.191093551587302,14.586166666666667,0.0,0.0,0.0,0.0,8.4516,35.7136,96.638875,23.413,6.703,0.0,0.0,-0.2,1.2,7,1185.191422461707,3.0
AS14.08,2014-03-15,2014-03-15 15:05:27.272727296,0.0055555555555555,10.6187,16.618676666666666,38.795,0.0,0.0,17.086,13.3912,37.512375,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,6,688.4956668217985,3.0
AS14.08,2014-03-16,2014-03-16 13:43:38.181818112,0.0055555555555555,36.425875,76.14816666666667,0.0,0.0,0.0,0.0,7.034375,44.796062500000005,0.0,0.0,11.119,0.0,0.0,-1.25,1.25,7,2274.062000115713,0.0
AS14.08,2014-03-17,2014-03-17 15:28:00.000000000,0.0055555555555555,3.71725,271.68644907407406,0.0,0.0,0.0,0.0,6.410291666666667,319.68285416666663,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5,596.8831668297446,0.0
AS14.08,2014-03-18,2014-03-18 11:30:00.000000000,0.0284913617819378,2.96,17.837341666666667,70.31725,0.0,0.0,0.0,6.9685,33.96276666666667,0.0,0.0,0.0,0.0,0.0,-0.2,0.6,6,716.5217496554054,0.0
AS14.08,2014-03-19,2014-03-19 11:30:00.000000000,0.0630171632209882,4.647208333333333,19.84197395833333,6.61775,0.0,0.0,0.0,7.9506,87.34979166666666,0.0,0.0,9.098,0.0,1.0,-0.2,1.0,7,467.2423865582261,0.0
AS14.08,2014-03-20,2014-03-20 11:30:00.000000000,0.0575238776758922,402.4546666666667,16.912736111111112,0.0,0.0,0.0,0.0,7.171899999999999,51.92237037037037,0.0,0.0,0.0,0.0,0.0,-0.2,0.8,6,485.4974997639656,1.0
AS14.08,2014-03-21,2014-03-21 11:30:00.000000000,0.0089423023646526,15.144777777777778,33.80032792207792,0.0,0.0,0.0,0.0,8.2303,22.79042678812416,0.0,0.0,14.84275,0.0,0.0,-0.4,0.6,7,575.3429149402514,1.0
AS14.08,2014-03-22,2014-03-22 11:30:00.000000000,0.0222314544523495,3.68825,101.04483333333332,0.0,0.0,0.0,0.0,6.218333333333334,43.1856875,89.938,0.0,16.075,0.0,0.0,-0.4,0.8,6,408.6128335396449,0.0
AS14.08,2014-03-23,2014-03-23 11:30:00.000000000,0.0421848253883105,3.9546527777777776,18.98902083333333,0.0,0.0,0.0,0.0,282.4444,46.823733766233765,55.0067,0.0,20.61275,0.0,1.0,-0.2,0.8,7,435.72403344313307,0.0
AS14.08,2014-03-24,2014-03-24 11:30:00.000000000,0.0463079127626616,2.4675,19.66558333333333,0.0,0.0,0.0,0.0,7.431857142857142,39.48723095238096,21.157,0.0,5.531499999999999,0.0,0.0,-0.8,1.0,7,837.4342257806238,0.0
AS14.08,2014-03-25,2014-03-25 11:30:00.000000000,0.0168976618425147,4.534,51.735800000000005,44.56,0.0,0.0,0.0,6.194583333333334,21.59285185185185,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,7,282.0453500509263,1.0
AS14.08,2014-03-26,2014-03-26 11:10:26.086956544,0.0895013931186418,17.11362566137566,18.296028819444444,112.399,0.0,0.0,161.499,7.649375,35.50707407407408,0.0,0.0,11.029,0.0,0.0,-0.25,0.5,6,642.0143650625267,4.0
AS14.08,2014-03-27,2014-03-27 11:30:00.000000000,0.0870115013606352,4.734063492063492,29.038634343434342,0.0,0.0,0.0,0.0,7.934916666666667,71.90473611111112,0.0,0.0,4.008,0.0,0.0,0.0,0.5,6,796.0615330616635,2.0
AS14.08,2014-03-28,2014-03-28 11:30:00.000000000,0.0165597620461136,15.925595604395603,29.86267863247863,0.0,0.0,0.0,0.0,9.103625,38.83566666666667,0.0,98.2071607142857,20.042,0.0,1.0,-0.25,0.5,6,730.1119558264633,6.0
AS14.08,2014-03-29,2014-03-29 11:30:00.000000000,0.024944120627437,5.74925,25.042935185185183,16.22225,0.0,0.0,0.0,7.007638888888889,38.56938541666667,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,1.0,7,586.6040419936173,1.0
AS14.08,2014-03-30,2014-03-30 11:54:46.956521728,0.0784470781932718,4.963,9.132477777777778,0.0,0.0,0.0,0.0,7.1803333333333335,57.466375,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7,384.25816623369866,0.0
AS14.08,2014-03-31,2014-03-31 11:30:00.000000000,0.0789346518177163,3.048,14.223575793650792,8.33825,0.0,0.0,0.0,8.444333333333333,28.289230303030305,0.0,0.0,14.035,0.0,0.0,0.0,1.2,8,505.9008168975509,0.0
AS14.08,2014-04-01,2014-04-01 11:00:00.000000000,0.0623538545853123,3.644833333333333,17.517446031746033,15.97177777777778,0.0,0.0,0.0,7.249499999999999,66.67863333333334,0.0,0.0,3.005,0.0,0.0,-1.0,1.0,7,644.2600001096728,0.0
AS14.08,2014-04-02,2014-04-02 16:30:00.000000000,0.0082895473593854,16.932,53.31333928571428,19.154,0.0,0.0,0.0,6.55,17.769733333333335,0.0,0.0,20.146,0.0,0.0,-0.4,0.8,7,294.94233350356416,0.0
AS14.08,2014-04-03,2014-04-03 11:30:00.000000000,0.0787678856372969,4.171116666666666,59.57482022860181,0.0,0.0,0.0,0.0,8.899861111111111,44.746555,0.0,0.0,16.859,0.0,0.0,0.0,1.3333333333333333,7,762.9914141426069,0.0
AS14.08,2014-04-04,2014-04-04 11:30:00.000000000,0.0311239725872736,13.927133333333334,36.05982708333334,0.0,0.0,0.0,0.0,6.59175,71.3564015151515,0.0,0.0,9.065,0.0,2.0,0.25,1.25,8,503.375300172965,0.0
AS14.08,2014-04-05,2014-04-05 11:30:00.000000000,0.1284141414141414,2.8935000000000004,21.92418253968254,76.908,0.0,0.0,0.0,6.792833333333333,35.99674801587302,0.0,0.0,8.5285,0.0,0.0,0.2,1.2,7,778.2221667369209,0.0
AS14.08,2014-04-06,2014-04-06 11:30:00.000000000,0.0072802352888045,14.1063,17.48451851851852,5.516,0.0,0.0,0.0,6.8792,28.216572916666667,0.0,0.0,11.055,0.0,0.0,0.0,1.25,8,860.5894999504095,0.0
AS14.08,2014-04-07,2014-04-07 11:30:00.000000000,0.1024731337951504,7.872927851909995,31.246992406311637,166.1715,0.0,0.0,0.0,5.934166666666667,30.41356515151515,0.0,7.028,0.0,0.0,1.0,0.0,1.0,7,791.996376311968,1.0
AS14.08,2014-04-08,2014-04-08 11:30:00.000000000,0.0581482922279691,3.437422619047619,23.104120105820108,46.5835,0.0,0.0,0.0,7.405083333333334,29.753675,0.0,0.0,15.5985,0.0,0.0,-0.25,0.5,6,781.9776617572419,0.0
AS14.08,2014-04-09,2014-04-09 11:08:10.909090816,0.0403662659654395,16.62013888888889,53.83557619047618,0.0,0.0,0.0,0.0,461.789,94.4298619047619,0.0,0.0,6.016,0.0,0.0,0.25,0.5,6,704.9781169374784,0.0
AS14.08,2014-04-10,2014-04-10 11:30:00.000000000,0.2065732627427378,5.533361111111112,44.87967443639292,230.726,0.0,0.0,0.0,16.5062,18.98966666666667,0.0,0.0,19.777,0.0,0.0,1.2,1.4,8,1056.9566616872944,0.0
AS14.08,2014-04-11,2014-04-11 11:30:00.000000000,0.0741355491619203,3.376041666666667,16.580340277777776,16.0735,0.0,0.0,0.0,6.5366,25.174952380952384,0.0,0.0,5.5195,0.0,1.0,0.6,1.0,8,636.9195001959803,0.0
AS14.08,2014-04-12,2014-04-12 11:30:00.000000000,0.0250274391551291,0.0,99.58913333333332,0.0,0.0,0.0,0.0,11.030466666666666,53.390888888888895,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7,504.9126997391382,0.0
AS14.08,2014-04-13,2014-04-13 11:30:00.000000000,0.004827095791619,2.715666666666667,16.00660562770563,73.85433333333334,0.0,0.0,0.0,18.605416666666667,146.25990000000002,0.0,0.0,5.043,0.0,0.0,0.0,1.2,8,823.3532500929305,0.0
AS14.08,2014-04-14,2014-04-14 11:30:00.000000000,0.0649030865558514,3.0146190476190475,30.6022075,81.273,0.0,0.0,45.241,6.431472222222222,32.07189814814814,0.0,0.0,7.84825,0.0,0.0,0.2,0.6,7,604.064668527453,0.0
AS14.08,2014-04-15,2014-04-15 11:30:00.000000000,0.034090909090909,11.396241666666668,40.86498787878788,36.189,0.0,0.0,0.0,15.542428571428571,43.115064814814815,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,6,1237.1680659532556,0.0
AS14.08,2014-04-16,2014-04-16 11:30:00.000000000,0.0685973564143854,9.992151515151516,32.43006666666666,11.229,0.0,0.0,48.299,6.764666666666667,41.988841666666666,0.0,0.0,6.8405000000000005,0.0,0.0,-0.6,0.8,7,788.0280713325457,0.0
AS14.08,2014-04-17,2014-04-17 11:30:00.000000000,0.0971815674258687,7.289593750000001,18.18278660714285,47.05766666666667,0.0,0.0,0.0,26.22614285714285,31.78332222222222,342.37977777777775,0.0,3.038,0.0,0.0,-1.0,0.8,6,1230.803666594482,0.0
AS14.08,2014-04-18,2014-04-18 11:30:00.000000000,0.0490419861447403,2.1588333333333334,17.007116666666665,0.0,0.0,0.0,0.0,7.6111666666666675,49.6604,0.0,0.0,0.0,0.0,0.0,-0.4,0.6,6,499.8516663710272,0.0
AS14.08,2014-04-19,2014-04-19 11:30:00.000000000,0.0390028943861402,12.876130952380953,46.28703703703704,28.9325,0.0,0.0,0.0,6.125785714285714,35.7462125,0.0,22.302,7.023,0.0,0.0,1.4,1.2,8,752.7456243336205,0.0
AS14.08,2014-04-20,2014-04-20 11:30:00.000000000,0.0048993447953894,286.4750833333334,8.084083333333334,43.38550000000001,0.0,0.0,0.0,7.274600000000001,172.773641025641,0.0,17.156,15.074,0.0,0.0,-1.2,0.8,6,785.4411664803823,0.0
AS14.08,2014-04-21,2014-04-21 11:30:00.000000000,0.0292949596667519,5.253708333333334,38.39427333333334,437.264,0.0,0.0,5.032,6.2616,31.308000000000003,0.0,0.0,6.026,0.0,0.0,-1.0,0.6,6,1431.4095000425978,0.0
AS14.08,2014-04-22,2014-04-22 11:30:00.000000000,0.0773999430387924,11.7609,24.814827056277057,21.094,0.0,0.0,0.0,6.8509166666666665,41.53788461538462,0.0,0.0,0.0,0.0,0.0,-0.6,0.4,6,815.5528331279753,0.0
AS14.08,2014-04-23,2014-04-23 11:30:00.000000000,0.1249760272490379,19.3901,17.338557177033493,0.0,0.0,0.0,0.0,7.626583333333333,31.013510000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6,440.1421849738469,0.0
AS14.08,2014-04-24,2014-04-24 11:30:00.000000000,0.1280059119507768,3.7446,21.318132034632036,27.02875,0.0,0.0,0.0,32.578944444444446,38.23810714285714,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,7,664.0255854845045,0.0
AS14.08,2014-04-25,2014-04-25 11:30:00.000000000,0.0283210125448028,14.355416666666663,475.2260428571428,0.0,0.0,0.0,163.344,8.6175,67.91953571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6,971.2634336789456,0.0
AS14.08,2014-04-26,2014-04-26 11:30:00.000000000,0.0471788194444444,16.621020833333333,25.051033333333333,0.0,0.0,0.0,0.0,5.831799999999999,43.04546666666666,0.0,0.0,0.0,0.0,0.0,-0.5,0.25,6,447.9010003606477,0.0
AS14.08,2014-04-27,2014-04-27 11:30:00.000000000,0.0054298371647509,12.90525,20.858475,835.74,0.0,0.0,0.0,8.5445,64.184375,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.6666666666666666,6,1264.8125,2.0
AS14.08,2014-04-28,2014-04-28 11:30:00.000000000,0.0222524154589372,23.874625,8.287666666666667,109.162,0.0,0.0,0.0,9.648916666666668,48.97871428571428,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,6,466.3950001796085,0.0
AS14.08,2014-04-29,2014-04-29 11:30:00.000000000,0.0309961484593837,3.049583333333333,22.391747258297254,37.136,0.0,0.0,0.0,9.84375,50.54116666666667,0.0,0.0,0.0,0.0,0.0,-0.25,0.25,6,723.3528609871865,0.0
AS14.08,2014-04-30,2014-04-30 11:30:00.000000000,0.034825039929765,2.74875,44.13838030303031,50.63850000000001,0.0,0.0,0.0,7.6628,32.92101851851852,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,7,1188.600832835832,0.0
AS14.08,2014-05-01,2014-05-01 11:30:00.000000000,0.0373140985529644,18.219500000000004,253.40993,936.786375,0.0,0.0,0.0,10.24,51.901694444444445,0.0,0.0,101.276,0.0,0.0,0.4,0.8,7,2981.214916924633,0.0
AS14.08,2014-05-02,2014-05-02 11:30:00.000000000,0.1817380077030812,5.530625,14.80585925925926,29.418,0.0,0.0,0.0,9.148,41.56630952380952,0.0,0.0,3.172,0.0,0.0,-0.4,1.0,7,461.8848335345586,0.0
AS14.08,2014-05-03,2014-05-03 11:30:00.000000000,0.2218137298647595,9.629535714285714,33.83641153846154,0.0,0.0,0.0,0.0,6.3888,41.37055555555556,0.0,6.071,10.548666666666668,0.0,0.0,0.4,1.0,7,572.0620001554486,0.0
AS14.08,2014-05-04,2014-05-04 11:30:00.000000000,0.0432776127692456,12.807459183673467,19.36861471861472,0.0,0.0,0.0,0.0,8.2345,66.98816666666667,0.0,103.919,0.0,0.0,1.0,-0.2,1.0,7,767.4783668478332,0.0
AS14.08,2014-05-05,2014-05-05 07:30:00.000000000,0.0026041666666666,0.0,6.9405,0.0,0.0,0.0,0.0,5.55375,51.1205,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,7,263.81499981880165,0.0
AS14.09,2014-03-21,2014-03-21 18:51:25.714285824,0.0628472222222222,5.5625,35.663223333333335,11.39056769005848,0.0,0.0,2.113,36.15133333333334,0.0,0.0,0.0,1.0099999999999998,0.0,2.0,0.0,1.0,7,288.62161650856336,1.0
AS14.09,2014-03-22,2014-03-22 11:30:00.000000000,0.0628472222222222,12.348,36.65888044217687,31.097015838328343,0.0,0.0,4.58775,19.03335714285714,61.284000000000006,64.43900000000001,0.0,1.003,3.02,0.0,0.0,0.6666666666666666,7,891.052968312103,0.0
AS14.09,2014-03-23,2014-03-23 11:30:00.000000000,0.0333333333333333,9.379022222222224,37.3213973953824,127.44119594938996,0.0,0.0,0.0,12.3451,18.333,32.95466666666666,0.0,1.0147499999999998,0.0,0.0,0.75,0.25,7,1567.8532042281029,1.0
AS14.09,2014-03-24,2014-03-24 11:30:00.000000000,0.0791666666666666,7.8683,27.02207942027013,8.142085925797204,11.6195,0.0,2.0455,13.938833333333337,51.77613333333333,23.1025875,24.620625,6.888999999999999,0.0,0.0,0.5,0.5,7,830.3416646862441,0.0
AS14.09,2014-03-25,2014-03-25 11:30:00.000000000,0.0256944444444444,31.72970833333333,22.731988306878307,18.4886704128408,23.382416666666668,0.0,5.128,12.7369,24.2219,0.0,0.0,0.0,17.433,1.0,0.4,-0.2,6,1050.607698696361,0.0
AS14.09,2014-03-26,2014-03-26 11:30:00.000000000,0.0863155761862658,27.592851851851847,25.463800865800867,17.87434369530932,61.349,0.0,1.004,11.72825,30.006866666666667,32.474,0.0,9.00388888888889,0.0,2.0,0.5,0.75,8,1624.86528111347,2.0
AS14.09,2014-03-27,2014-03-27 11:30:00.000000000,0.0270833333333333,19.752666666666663,24.406526666666668,19.18025727189477,0.0,0.0,0.0,18.2981,66.4944,1.01,32.16775,0.0,14.396,1.0,-0.4,0.8,8,773.5335644299075,0.0
AS14.09,2014-03-28,2014-03-28 11:30:00.000000000,0.0797784391534391,23.144712962962963,24.522147395833333,29.47878496372908,55.068,0.0,2.27975,24.308333333333334,60.89216,39.8364375,5.05475,17.743000000000002,0.0,3.0,-0.25,1.0,8,1992.674087770397,0.0
AS14.09,2014-03-29,2014-03-29 11:30:00.000000000,0.0822916666666666,18.929578125,34.267780749054005,21.696869650821288,1.003,0.0,0.0,12.7778,62.949000000000005,39.7585,0.0,1.621,0.0,1.0,-0.4,1.0,8,1591.2903261970575,0.0
AS14.09,2014-03-30,2014-03-30 11:54:46.956521728,0.1119565217391304,52.73036904761904,49.38452344322344,12.82025378360746,21.601,0.0,0.0,10.45375,49.84075,0.0,0.0,1.267,16.89,1.0,-1.0,1.0,8,1357.434361278969,1.0
AS14.09,2014-03-31,2014-03-31 11:30:00.000000000,0.0833333333333333,53.17092708333333,39.37274434731935,15.566631873475773,48.139,0.0,4.1,8.696,27.042,17.41807142857143,0.0,1.51525,0.0,3.0,-0.2,0.2,7,933.5569393872614,0.0
AS14.09,2014-04-01,2014-04-01 11:30:00.000000000,0.0798611111111111,43.47185,51.31318645687442,16.545479373950858,62.318000000000005,0.0,0.0,12.819399999999998,44.56775,68.59,364.752,1.0153333333333332,0.0,2.0,0.0,0.6,8,2097.158744143289,0.0
AS14.09,2014-04-02,2014-04-02 11:30:00.000000000,0.0413865546218487,32.910761111111114,24.357780769230768,21.422994369853203,0.0,0.0,0.0,14.5713,33.83,0.0,0.0,5.444708333333334,32.864,1.0,0.2,0.0,6,1460.1607719864169,0.0
AS14.09,2014-04-03,2014-04-03 11:30:00.000000000,0.1809027777777777,41.73236666666667,31.68799136904762,7.190993731165822,24.3225,0.0,2.02,13.9482,62.923,38.5108547008547,40.1235,0.0,0.0,3.0,0.0,0.6,8,928.5195703582108,0.0
AS14.09,2014-04-04,2014-04-04 11:30:00.000000000,0.0760416666666666,16.677883333333334,35.32727925459957,12.504476428744866,15.924,175.019,0.0,11.0946,166.319,30.48754166666667,0.0,1.0355,0.0,3.0,-0.75,0.75,7,1187.4605928574288,1.0
AS14.09,2014-04-05,2014-04-05 11:30:00.000000000,0.115625,8.41125,25.992412431033017,9.647840632227249,0.0,80.992,1.012,15.3394,54.6,0.0,0.0,1.007,0.0,0.0,0.0,0.75,8,912.7422576327756,0.0
AS14.09,2014-04-06,2014-04-06 11:30:00.000000000,0.1388888888888889,13.387590909090909,33.87803012138189,11.950063094653444,51.71,0.0,4.025,8.0119,49.63316666666668,0.0,0.0,4.058,24.224,0.0,-0.4,0.8,7,908.11394438305,0.0
AS14.09,2014-04-07,2014-04-07 11:30:00.000000000,0.078125,15.223277777777776,31.27938681318681,16.04345937526177,38.169,0.0,3.043,11.1308,66.971,33.7806875,4.098,0.0,15.2291,0.0,-0.5,0.0,6,1220.1825457637124,0.0
AS14.09,2014-04-08,2014-04-08 11:30:00.000000000,0.0864583333333333,15.845638888888889,30.02993619047619,101.35009142905312,34.1295,0.0,1.032,13.1988,29.348,37.32761111111111,0.0,0.0,0.0,0.0,0.0,0.6,7,541.3822580962515,1.0
AS14.09,2014-04-09,2014-04-09 11:33:54.782608640,0.0341269841269841,41.1035,35.460546212121216,12.645057334040228,0.0,0.0,0.0,9.778,9.6295,26.014,0.0,0.0,0.0,3.0,0.25,0.25,6,750.5033500850202,0.0
AS14.09,2014-04-10,2014-04-10 12:03:20.000000000,0.0303571428571428,19.174666666666667,34.50245208333333,13.673906926406929,23.372,0.0,0.0,9.6935,28.19575,0.0,77.658,1.0095,0.0,1.0,0.75,0.0,6,775.309399308193,0.0
AS14.09,2014-04-11,2014-04-11 14:40:00.000000000,0.1142857142857143,2.008,17.18452857142857,9.595620679012349,23.749,0.0,0.0,9.648,0.0,58.86733333333333,25.55116666666667,0.0,0.0,0.0,0.0,0.6,7,2464.581555498969,0.0
AS14.09,2014-04-12,2014-04-12 12:42:51.428571392,0.0694444444444444,0.0,30.74457906926407,18.732535497835496,0.0,0.0,0.0,10.5504,0.0,0.0,0.0,19.699333333333332,0.0,1.0,0.0,0.8,7,704.3934242551977,0.0
