id,day,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,screen,sms,day_of_week,day_of_month,month,activity_lag_1,activity_lag_2,activity_lag_3,activity_lag_4,activity_lag_5,circumplex.arousal_lag_1,circumplex.arousal_lag_2,circumplex.arousal_lag_3,circumplex.arousal_lag_4,circumplex.arousal_lag_5,circumplex.valence_lag_1,circumplex.valence_lag_2,circumplex.valence_lag_3,circumplex.valence_lag_4,circumplex.valence_lag_5,mood_lag_1,mood_lag_2,mood_lag_3,mood_lag_4,mood_lag_5,mood
AS14.05,2014-04-05,2014-04-05 11:30:00.000000000,0.0692884641440739,12.15490625,20.77966403916596,3.050147624434389,0.0,0.0,0.0,20.90861458333333,0.0,0.0,16.598375,0.0,0.0,1.0,0.0,1.0,435.024425667619,0.0,5,5,4,0.0414565235748597,0.052751485335188,0.0731261412742346,0.0781259856149499,0.0553413217689974,-0.8,-1.0,-0.2,0.0,-0.4,1.0,0.8,1.0,1.0,1.0,7.0,7.2,7.0,7.0,6.8,7.5
AS14.05,2014-03-23,2014-03-23 11:30:00.000000000,0.085242897248086,43.704,57.56082142857142,17.84844236111111,0.0,0.0,0.0,11.798833333333334,0.0,0.0,0.0,0.0,0.0,1.0,-1.4,-1.0,1321.5996668100358,3.0,6,23,3,0.0185609923352061,0.0501977228988561,0.1184567993861231,0.1336912649265363,0.1131959061579209,-2.0,0.0,1.0,1.0,0.25,-1.0,1.0,0.8,0.75,1.0,3.75,7.25,7.2,6.75,7.5,4.4
AS14.05,2014-04-16,2014-04-16 11:30:00.000000000,0.1056494311461757,10.236653061224487,34.70302083333333,2.673325520833333,0.0,0.0,0.0,14.58327777777778,62.24601785714286,0.0,0.0,7.731333333333333,0.0,0.0,-0.6,0.8,369.9883666794449,0.0,2,16,4,0.0572965488566126,0.1017234451157769,0.1141273834439366,0.0492988572542673,0.0946152502759936,0.2,-1.2,0.3333333333333333,-1.4,0.2,0.8,0.4,1.0,1.0,0.6,7.0,6.4,7.5,7.0,7.0,7.2
AS14.05,2014-04-30,2014-04-30 11:30:00.000000000,0.0616085178227265,15.7905,48.19345229276896,3.281892857142857,0.0,0.0,0.0,21.430666666666667,49.8073,0.0,28.71875,10.068,0.0,0.0,-0.6,1.0,852.3480903795785,0.0,2,30,4,0.0411650971467409,0.0103046275291194,0.0188224828959679,0.2001663609420597,0.049052721518388,0.4,-0.6,-0.6,-0.8,-1.2,0.8,1.0,1.0,1.0,1.0,6.8,7.0,7.4,7.8,7.2,7.0
AS14.05,2014-03-19,2014-03-19 11:30:00.000000000,0.1336912649265363,25.30448611111112,52.10524926739927,13.47626497564935,0.0,0.0,0.0,17.33275,0.0,0.0,7.797666666666667,6.056,0.0,0.0,1.0,0.75,1236.1970519716858,0.0,2,19,3,0.1131959061579209,0.083370520962047,0.083370520962047,0.083370520962047,0.083370520962047,0.25,-0.4,-0.6666666666666666,0.0,-1.0,1.0,0.4,0.0,0.4,2.0,7.5,6.0,6.333333333333333,6.2,8.0,6.75
AS14.05,2014-03-24,2014-03-24 11:02:43.636363520,0.0065358720727085,127.47966666666667,70.13448,16.38220833333333,0.0,0.0,0.0,24.31875,0.0,0.0,49.969,0.0,0.0,0.0,-2.0,-1.0,1227.6756671667097,1.0,0,24,3,0.085242897248086,0.0185609923352061,0.0501977228988561,0.1184567993861231,0.1336912649265363,-1.4,-2.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.8,0.75,4.4,3.75,7.25,7.2,6.75,3.75
AS14.05,2014-04-29,2014-04-29 11:30:00.000000000,0.0411650971467409,8.261666666666667,33.66753904428904,8.50600670995671,0.0,0.0,0.0,12.17988888888889,233.8139333333333,0.0,21.93475,5.061999999999999,0.0,0.0,0.4,0.8,651.9097086143871,0.0,1,29,4,0.0103046275291194,0.0188224828959679,0.2001663609420597,0.049052721518388,0.0393710661860602,-0.6,-0.6,-0.8,-1.2,-0.75,1.0,1.0,1.0,1.0,1.0,7.0,7.4,7.8,7.2,7.2,6.8
AS14.05,2014-04-22,2014-04-22 11:30:00.000000000,0.062847979755621,36.635845833333335,34.38494017094017,5.402789616402117,0.0,0.0,0.0,11.568066666666668,59.12458333333333,0.0,24.39175,26.526166666666665,0.0,1.0,0.4,1.0,962.8757266338868,1.0,1,22,4,0.1017774580611163,0.0353829927419272,0.0608869898356052,0.1151674072246059,0.1150384556225269,-0.6,-1.2,-0.8,0.25,0.4,1.0,1.0,0.8,1.0,0.6,7.2,7.2,7.2,7.5,6.6,7.2
AS14.05,2014-04-09,2014-04-09 11:30:00.000000000,0.1536189527904702,17.74418148148148,51.18492507002801,6.280222248276415,0.0,0.0,0.0,10.499479166666667,7.161,0.0,29.049000000000003,4.016,0.0,1.0,0.25,0.75,1224.360319269012,0.0,2,9,4,0.0851247802588242,0.0668586944189719,0.0773626381532749,0.0692884641440739,0.0414565235748597,0.25,-0.25,-0.4,0.0,-0.8,0.0,0.75,1.0,1.0,1.0,6.75,6.75,6.8,7.5,7.0,7.0
AS14.05,2014-03-29,2014-03-29 11:30:00.000000000,0.1044231818505304,21.992512987012987,21.240995216962524,5.571958616780045,0.0,0.0,0.0,13.451,0.0,0.0,16.2665,23.57,0.0,3.0,-0.4,1.0,498.6227815988432,1.0,5,29,3,0.0453245831682896,0.0771758602536093,0.0392365091937256,0.0409668880042286,0.0065358720727085,0.0,-0.6,-0.5,-1.0,-2.0,0.6,0.2,0.25,0.3333333333333333,-1.0,6.2,5.8,5.5,5.333333333333333,3.75,6.4
AS14.05,2014-03-30,2014-03-30 11:54:46.956521728,0.0749195096161263,11.242391666666666,37.24165115921116,4.7768371825396825,0.0,0.0,0.0,25.2834,0.0,0.0,6.758749999999999,31.965000000000003,0.0,2.0,-0.8,0.8,787.9368394827601,0.0,6,30,3,0.1044231818505304,0.0453245831682896,0.0771758602536093,0.0392365091937256,0.0409668880042286,-0.4,0.0,-0.6,-0.5,-1.0,1.0,0.6,0.2,0.25,0.3333333333333333,6.4,6.2,5.8,5.5,5.333333333333333,6.2
AS14.05,2014-03-20,2014-03-20 11:30:00.000000000,0.1184567993861231,14.217678571428571,67.91082541208792,15.318673076923078,0.0,0.0,0.0,10.738666666666663,0.0,0.0,0.0,9.034,0.0,0.0,1.0,0.8,1019.937587984403,1.0,3,20,3,0.1336912649265363,0.1131959061579209,0.083370520962047,0.083370520962047,0.083370520962047,1.0,0.25,-0.4,-0.6666666666666666,0.0,0.75,1.0,0.4,0.0,0.4,6.75,7.5,6.0,6.333333333333333,6.2,7.2
AS14.05,2014-03-31,2014-03-31 11:30:00.000000000,0.0553413217689974,15.559074074074076,21.81406136363637,80.3721380952381,0.0,0.0,0.0,12.530071428571429,0.0,0.0,25.796888888888887,66.526,0.0,1.0,-0.4,1.0,379.4378735423086,0.0,0,31,3,0.0749195096161263,0.1044231818505304,0.0453245831682896,0.0771758602536093,0.0392365091937256,-0.8,-0.4,0.0,-0.6,-0.5,0.8,1.0,0.6,0.2,0.25,6.2,6.4,6.2,5.8,5.5,6.8
AS14.05,2014-04-23,2014-04-23 11:30:00.000000000,0.0809468968896285,17.011203703703703,39.8123610990861,20.494890606060604,0.0,0.0,0.0,8.4609375,36.80658333333333,0.0,24.3255,0.0,0.0,0.0,-1.0,1.0,957.7034802880548,1.0,2,23,4,0.062847979755621,0.1017774580611163,0.0353829927419272,0.0608869898356052,0.1151674072246059,0.4,-0.6,-1.2,-0.8,0.25,1.0,1.0,1.0,0.8,1.0,7.2,7.2,7.2,7.2,7.5,7.2
AS14.05,2014-03-18,2014-03-18 11:30:00.000000000,0.1131959061579209,18.081061958874457,52.582763858363855,10.109848720723722,0.0,0.0,0.0,11.969,0.0,0.0,7.07225,6.583375,0.0,3.0,0.25,1.0,4072.8843738959313,0.0,1,18,3,0.083370520962047,0.083370520962047,0.083370520962047,0.083370520962047,0.0,-0.4,-0.6666666666666666,0.0,-1.0,0.0,0.4,0.0,0.4,2.0,0.0,6.0,6.333333333333333,6.2,8.0,0.0,7.5
AS14.06,2014-04-25,2014-04-25 15:24:00.000000000,0.2649999999999999,43.458433035714286,30.994725965007213,7.905265443541053,0.0,0.0,29.8395,8.4866,159.2473968253968,85.13133333333333,0.0,0.0,0.0,3.0,-1.0,0.4,1275.1780758446098,0.0,4,25,4,0.235710512674134,0.1337273553358795,0.1444977991196478,0.0782393726721457,0.0296575670498084,-0.25,0.0,-0.4,0.2,0.6,0.75,0.8,0.6,0.6,0.8,7.75,7.0,6.6,7.0,8.2,6.4
AS14.06,2014-03-29,2014-03-29 14:10:35.294117632,0.1115808823529411,8.35325,35.24474102564103,6.0615058364712215,0.0,0.0,0.0,13.781200000000002,41.57966666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,759.4644522780468,0.0,5,29,3,0.1714707942000329,0.1323286052009456,0.135562652965878,0.1377085877085877,0.043431899641577,-0.2,0.25,0.5,-0.2,-1.0,0.8,0.25,1.5,0.6,0.0,7.6,7.0,8.0,7.0,7.0,7.8
AS14.06,2014-04-16,2014-04-16 14:35:17.647058944,0.1450650848574723,175.31945454545453,49.03572770774976,11.514074003161872,0.0,0.0,18.5,10.9765,44.21583350340136,20.15775,0.0,0.0,0.0,1.0,0.0,0.4,2851.330962399112,0.0,2,16,4,0.2005636070853461,0.1787429378531073,0.3447415329768271,0.2339122315592904,0.2059167095645366,-0.4,-0.25,-1.5,0.4,-0.2,0.6,0.75,0.3333333333333333,1.0,1.0,7.0,7.25,6.666666666666667,8.2,7.8,7.6
AS14.06,2014-04-19,2014-04-19 11:30:00.000000000,0.0982638888888889,30.42272222222222,49.380068707483,7.635450195229607,0.0,0.0,0.0,12.3782,38.476083333333335,116.222,0.0,0.0,0.0,2.0,0.2,0.6,1018.8285788954252,0.0,5,19,4,0.1462154754374867,0.151670692431562,0.1450650848574723,0.2005636070853461,0.1787429378531073,-1.0,0.2,0.0,-0.4,-0.25,0.5,0.6,0.4,0.6,0.75,6.25,6.8,7.6,7.0,7.25,6.8
AS14.06,2014-04-15,2014-04-15 13:28:25.263158016,0.2005636070853461,144.04735555555555,38.48759689542484,6.1732272351917095,0.0,0.0,71.646,11.7946,107.34890384615385,18.202,0.0,0.0,6.0280000000000005,3.0,-0.4,0.6,2434.673525822888,1.0,1,15,4,0.1787429378531073,0.3447415329768271,0.2339122315592904,0.2059167095645366,0.2242842451665981,-0.25,-1.5,0.4,-0.2,-0.2,0.75,0.3333333333333333,1.0,1.0,0.8,7.25,6.666666666666667,8.2,7.8,7.6,7.0
AS14.06,2014-04-14,2014-04-14 14:30:00.000000000,0.1787429378531073,67.70970833333332,32.3752653968254,4.597305689796315,0.0,0.0,29.434,9.6395,37.10029166666666,0.0,0.0,0.0,0.0,2.0,-0.25,0.75,1077.396341391404,0.0,0,14,4,0.3447415329768271,0.2339122315592904,0.2059167095645366,0.2242842451665981,0.1030959752321981,-1.5,0.4,-0.2,-0.2,0.4,0.3333333333333333,1.0,1.0,0.8,0.8,6.666666666666667,8.2,7.8,7.6,7.4,7.25
AS14.06,2014-03-31,2014-03-31 14:30:00.000000000,0.1606054568913174,315.83296666666666,28.005802643784783,12.936456743909686,0.0,0.0,27.522,9.8612,90.74221666666668,0.0,0.0,0.0,0.0,1.0,-0.2,0.4,1383.3197496220178,0.0,0,31,3,0.2112978524743231,0.1115808823529411,0.1714707942000329,0.1323286052009456,0.135562652965878,0.0,0.0,-0.2,0.25,0.5,0.8,1.0,0.8,0.25,1.5,7.8,7.8,7.6,7.0,8.0,7.0
AS14.06,2014-04-18,2014-04-18 14:35:17.647058944,0.1462154754374867,61.2139375,29.57826026862027,13.270232375113316,0.0,76.947,10.072,11.577,55.90354761904762,94.38125,0.0,0.0,0.0,2.0,-1.0,0.5,1011.1518851251832,0.0,4,18,4,0.151670692431562,0.1450650848574723,0.2005636070853461,0.1787429378531073,0.3447415329768271,0.2,0.0,-0.4,-0.25,-1.5,0.6,0.4,0.6,0.75,0.3333333333333333,6.8,7.6,7.0,7.25,6.666666666666667,6.25
AS14.06,2014-04-01,2014-04-01 14:10:00.000000000,0.2258536234024724,41.013044444444446,46.44765418845316,4.823233804232804,0.0,866.915,0.0,11.3522,77.9142869047619,0.0,0.0,0.0,0.0,2.0,0.0,0.75,2441.5421225145,0.0,1,1,4,0.1606054568913174,0.2112978524743231,0.1115808823529411,0.1714707942000329,0.1323286052009456,-0.2,0.0,0.0,-0.2,0.25,0.4,0.8,1.0,0.8,0.25,7.0,7.8,7.8,7.6,7.0,7.75
AS14.06,2014-04-27,2014-04-27 15:00:00.000000000,0.0597158394607842,0.0,49.97886666666667,5.164592592592593,0.0,0.0,0.0,10.5112,56.07829166666667,83.32,0.0,0.0,0.0,0.0,-0.6,1.0,754.1981619369419,0.0,6,27,4,0.2065972222222222,0.2649999999999999,0.235710512674134,0.1337273553358795,0.1444977991196478,0.0,-1.0,-0.25,0.0,-0.4,1.0,0.4,0.75,0.8,0.6,7.5,6.4,7.75,7.0,6.6,7.2
AS14.06,2014-03-30,2014-03-30 15:24:00.000000000,0.2112978524743231,95.446625,24.471203703703704,12.454138420076657,0.0,935.37275,0.0,8.878200000000001,104.52933,0.0,0.0,0.0,1.6196666666666666,1.0,0.0,0.8,1917.4372911566768,3.0,6,30,3,0.1115808823529411,0.1714707942000329,0.1323286052009456,0.135562652965878,0.1377085877085877,0.0,-0.2,0.25,0.5,-0.2,1.0,0.8,0.25,1.5,0.6,7.8,7.6,7.0,8.0,7.0,7.8
AS14.06,2014-03-28,2014-03-28 14:35:17.647058944,0.1714707942000329,8.6925,31.1893299023199,9.156339263575475,0.0,0.0,21.1315,28.872714285714288,90.7616829004329,40.0075,0.0,0.0,0.0,0.0,-0.2,0.8,1287.4455655471677,1.0,4,28,3,0.1323286052009456,0.135562652965878,0.1377085877085877,0.043431899641577,0.0,0.25,0.5,-0.2,-1.0,0.0,0.25,1.5,0.6,0.0,0.0,7.0,8.0,7.0,7.0,0.0,7.6
AS14.06,2014-04-26,2014-04-26 11:30:00.000000000,0.2065972222222222,17.567887286324787,29.89119262265512,7.12430371235015,0.0,0.0,16.295428571428573,16.487000000000002,69.50858333333333,462.0155,0.0,0.0,0.0,4.0,0.0,1.0,874.4038264337429,1.0,5,26,4,0.2649999999999999,0.235710512674134,0.1337273553358795,0.1444977991196478,0.0782393726721457,-1.0,-0.25,0.0,-0.4,0.2,0.4,0.75,0.8,0.6,0.6,6.4,7.75,7.0,6.6,7.0,7.5
AS14.06,2014-04-28,2014-04-28 14:30:00.000000000,0.1723244348244348,16.419666666666668,39.60636989795919,8.405497186416044,0.0,0.0,15.741500000000002,7.30725,90.22205714285714,0.0,0.0,0.0,0.0,0.0,-0.25,0.5,1260.534349547335,0.0,0,28,4,0.0597158394607842,0.2065972222222222,0.2649999999999999,0.235710512674134,0.1337273553358795,-0.6,0.0,-1.0,-0.25,0.0,1.0,1.0,0.4,0.75,0.8,7.2,7.5,6.4,7.75,7.0,6.75
AS14.06,2014-04-07,2014-04-07 15:00:00.000000000,0.1949472096530919,25.803166666666662,32.0502396969697,4.008396581385591,0.0,0.0,0.0,8.6914,56.988388888888885,37.449,0.0,0.0,0.0,2.0,-0.6,0.0,1621.401890700154,0.0,0,7,4,0.0204257246376811,0.2922739018087855,0.1495238095238096,0.2095738980962975,0.1625525210084034,-1.0,-0.4,-0.4,0.0,-0.6,0.4,0.8,0.2,0.4,0.4,7.0,7.0,7.0,7.2,6.8,6.2
AS14.06,2014-04-23,2014-04-23 13:50:00.000000000,0.1337273553358795,26.554492063492063,44.821723911545966,9.395900514720058,0.0,0.0,34.291666666666664,17.282199999999996,68.70553846153847,57.905,0.0,0.0,26.582,2.0,0.0,0.8,1970.9399809492263,0.0,2,23,4,0.1444977991196478,0.0782393726721457,0.0296575670498084,0.0982638888888889,0.1462154754374867,-0.4,0.2,0.6,0.2,-1.0,0.6,0.6,0.8,0.6,0.5,6.6,7.0,8.2,6.8,6.25,7.0
AS14.06,2014-03-24,2014-03-24 20:00:00.000000000,0.043431899641577,12.6315,33.45533611111112,15.38778010497128,0.0,0.0,0.0,25.41166666666667,44.35566666666667,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,458.7221427531472,0.0,0,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
AS14.06,2014-04-06,2014-04-06 11:30:00.000000000,0.0204257246376811,186.76575,40.13807,9.98653511904762,0.0,0.0,0.0,15.3442,95.39756666666668,0.0,0.0,0.0,0.0,1.0,-1.0,0.4,3074.362166285518,0.0,6,6,4,0.2922739018087855,0.1495238095238096,0.2095738980962975,0.1625525210084034,0.2258536234024724,-0.4,-0.4,0.0,-0.6,0.0,0.8,0.2,0.4,0.4,0.75,7.0,7.0,7.2,6.8,7.75,7.0
AS14.06,2014-04-05,2014-04-05 15:24:00.000000000,0.2922739018087855,50.73704583333333,35.3297641025641,6.029745039682539,0.0,0.0,0.0,16.3166,155.40405777777778,49.664,0.0,0.0,0.0,2.0,-0.4,0.8,1033.8312875645042,0.0,5,5,4,0.1495238095238096,0.2095738980962975,0.1625525210084034,0.2258536234024724,0.1606054568913174,-0.4,0.0,-0.6,0.0,-0.2,0.2,0.4,0.4,0.75,0.4,7.0,7.2,6.8,7.75,7.0,7.0
AS14.06,2014-04-22,2014-04-22 14:10:00.000000000,0.1444977991196478,78.73665986394558,44.35666818837672,11.308524016557678,0.0,0.0,15.774,14.4924,54.2601858974359,76.98333333333333,0.0,0.0,0.0,3.0,-0.4,0.6,1575.7293807129502,1.0,1,22,4,0.0782393726721457,0.0296575670498084,0.0982638888888889,0.1462154754374867,0.151670692431562,0.2,0.6,0.2,-1.0,0.2,0.6,0.8,0.6,0.5,0.6,7.0,8.2,6.8,6.25,6.8,6.6
AS14.06,2014-04-08,2014-04-08 13:28:25.263158016,0.1749485596707819,239.15414444444443,54.48830099206349,10.36361775068043,0.0,636.958,57.60566666666666,12.2512,40.880520833333335,4.01,0.0,0.0,0.0,4.0,-0.2,0.0,2164.6418528736594,1.0,1,8,4,0.1949472096530919,0.0204257246376811,0.2922739018087855,0.1495238095238096,0.2095738980962975,-0.6,-1.0,-0.4,-0.4,0.0,0.0,0.4,0.8,0.2,0.4,6.2,7.0,7.0,7.0,7.2,6.6
AS14.06,2014-04-09,2014-04-09 14:35:17.647058944,0.1030959752321981,282.92247,42.23936479076479,12.10911866706663,0.0,0.0,473.817,12.1544,61.96540208333333,0.0,0.0,0.0,1.007,1.0,0.4,0.8,1499.955981663158,0.0,2,9,4,0.1749485596707819,0.1949472096530919,0.0204257246376811,0.2922739018087855,0.1495238095238096,-0.2,-0.6,-1.0,-0.4,-0.4,0.0,0.0,0.4,0.8,0.2,6.6,6.2,7.0,7.0,7.0,7.4
AS14.06,2014-04-24,2014-04-24 14:10:00.000000000,0.235710512674134,54.48541666666666,44.79868602484471,5.143955924630925,0.0,0.0,4.016,24.6818,84.77039375,44.99066666666667,0.0,0.0,15.117,4.0,-0.25,0.75,804.8976478980038,2.0,3,24,4,0.1337273553358795,0.1444977991196478,0.0782393726721457,0.0296575670498084,0.0982638888888889,0.0,-0.4,0.2,0.6,0.2,0.8,0.6,0.6,0.8,0.6,7.0,6.6,7.0,8.2,6.8,7.75
AS14.06,2014-03-25,2014-03-25 14:10:00.000000000,0.1377085877085877,30.4785,39.57684888888889,13.329884796741204,0.0,0.0,28.30333333333333,18.703333333333333,42.73636666666666,0.0,0.0,0.0,0.0,0.0,-0.2,0.6,1019.341751413118,0.0,1,25,3,0.043431899641577,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0
AS14.06,2014-04-04,2014-04-04 14:10:00.000000000,0.1495238095238096,28.49576,69.5255088888889,8.765174561651584,0.0,245.17533333333336,0.0,8.3464,67.874925,63.85346666666666,0.0,0.0,0.0,0.0,-0.4,0.2,2090.191506931895,0.0,4,4,4,0.2095738980962975,0.1625525210084034,0.2258536234024724,0.1606054568913174,0.2112978524743231,0.0,-0.6,0.0,-0.2,0.0,0.4,0.4,0.75,0.4,0.8,7.2,6.8,7.75,7.0,7.8,7.0
AS14.06,2014-04-13,2014-04-13 15:24:00.000000000,0.3447415329768271,79.9956,52.047866446053945,5.14888107887273,0.0,0.0,0.0,9.2725,77.27596428571428,33.74908333333334,0.0,0.0,0.0,1.0,-1.5,0.3333333333333333,977.3770726467448,0.0,6,13,4,0.2339122315592904,0.2059167095645366,0.2242842451665981,0.1030959752321981,0.1749485596707819,0.4,-0.2,-0.2,0.4,-0.2,1.0,1.0,0.8,0.8,0.0,8.2,7.8,7.6,7.4,6.6,6.666666666666667
AS14.06,2014-03-26,2014-03-26 14:10:00.000000000,0.135562652965878,25.508125,35.442944281045754,9.809274067492758,0.0,0.0,35.692,12.0094,91.08916861471862,44.8561,0.0,0.0,0.0,2.0,0.5,1.5,1931.8695387826951,0.0,2,26,3,0.1377085877085877,0.043431899641577,0.0,0.0,0.0,-0.2,-1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,8.0
AS14.06,2014-04-10,2014-04-10 14:10:00.000000000,0.2242842451665981,79.74793749999999,38.24616899038462,3.6970909368067058,0.0,9.124,0.0,8.841466666666665,81.38809540816327,47.37313265306123,0.0,0.0,26.138,1.0,-0.2,0.8,1384.1626528574366,2.0,3,10,4,0.1030959752321981,0.1749485596707819,0.1949472096530919,0.0204257246376811,0.2922739018087855,0.4,-0.2,-0.6,-1.0,-0.4,0.8,0.0,0.0,0.4,0.8,7.4,6.6,6.2,7.0,7.0,7.6
AS14.06,2014-04-29,2014-04-29 14:10:00.000000000,0.1751971158833905,131.77178333333333,53.50460634708429,9.46360032336944,0.0,0.0,0.044,10.07325,94.0073244047619,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1888.5425719676584,0.0,1,29,4,0.1723244348244348,0.0597158394607842,0.2065972222222222,0.2649999999999999,0.235710512674134,-0.25,-0.6,0.0,-1.0,-0.25,0.5,1.0,1.0,0.4,0.75,6.75,7.2,7.5,6.4,7.75,7.25
AS14.06,2014-04-11,2014-04-11 14:35:17.647058944,0.2059167095645366,8.236833333333335,40.73562437641723,25.7148341201834,0.0,0.0,90.136,12.3242,115.08660763888888,25.906333333333333,0.0,0.0,0.0,0.0,-0.2,1.0,1170.3216247205116,0.0,4,11,4,0.2242842451665981,0.1030959752321981,0.1749485596707819,0.1949472096530919,0.0204257246376811,-0.2,0.4,-0.2,-0.6,-1.0,0.8,0.8,0.0,0.0,0.4,7.6,7.4,6.6,6.2,7.0,7.8
AS14.06,2014-03-27,2014-03-27 14:10:00.000000000,0.1323286052009456,59.561400000000006,40.62097647058823,10.62894772139625,0.0,0.0,0.0,11.1296,38.928175595238095,0.0,0.0,0.0,0.0,1.0,0.25,0.25,1347.6511779957343,0.0,3,27,3,0.135562652965878,0.1377085877085877,0.043431899641577,0.0,0.0,0.5,-0.2,-1.0,0.0,0.0,1.5,0.6,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.0,7.0
AS14.06,2014-04-02,2014-04-02 15:30:00.000000000,0.1625525210084034,61.417966666666665,43.6849503968254,5.705761061387872,0.0,0.0,55.66666666666666,11.7388,79.49136166666668,22.122,0.0,0.0,0.0,4.0,-0.6,0.4,1446.4406063303954,0.0,2,2,4,0.2258536234024724,0.1606054568913174,0.2112978524743231,0.1115808823529411,0.1714707942000329,0.0,-0.2,0.0,0.0,-0.2,0.75,0.4,0.8,1.0,0.8,7.75,7.0,7.8,7.8,7.6,6.8
AS14.06,2014-04-21,2014-04-21 15:24:00.000000000,0.0782393726721457,10.8555,28.963441314935064,10.563460925853754,0.0,0.0,0.0,12.1622,84.04011851851851,46.66483333333333,0.0,0.0,0.0,1.0,0.2,0.6,1081.3102327650674,0.0,0,21,4,0.0296575670498084,0.0982638888888889,0.1462154754374867,0.151670692431562,0.1450650848574723,0.6,0.2,-1.0,0.2,0.0,0.8,0.6,0.5,0.6,0.4,8.2,6.8,6.25,6.8,7.6,7.0
AS14.06,2014-04-17,2014-04-17 14:10:00.000000000,0.151670692431562,68.6527,39.42866761098379,13.315156411946376,0.0,0.0,26.6128,70.06813571428572,69.77286666666667,37.3,0.0,0.0,0.0,1.0,0.2,0.6,2494.402970632005,0.0,3,17,4,0.1450650848574723,0.2005636070853461,0.1787429378531073,0.3447415329768271,0.2339122315592904,0.0,-0.4,-0.25,-1.5,0.4,0.4,0.6,0.75,0.3333333333333333,1.0,7.6,7.0,7.25,6.666666666666667,8.2,6.8
AS14.06,2014-04-12,2014-04-12 15:24:00.000000000,0.2339122315592904,30.0036,26.200191358024693,12.97000906870907,0.0,371.671,0.0,18.1786,84.07238333333333,35.4435,0.0,0.0,16.081,0.0,0.4,1.0,976.9369563445208,0.0,5,12,4,0.2059167095645366,0.2242842451665981,0.1030959752321981,0.1749485596707819,0.1949472096530919,-0.2,-0.2,0.4,-0.2,-0.6,1.0,0.8,0.8,0.0,0.0,7.8,7.6,7.4,6.6,6.2,8.2
AS14.06,2014-04-20,2014-04-20 11:30:00.000000000,0.0296575670498084,24.15183333333333,55.55378630952381,13.164666910866911,0.0,0.0,0.0,9.23,97.29440634920635,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1676.6755429381412,0.0,6,20,4,0.0982638888888889,0.1462154754374867,0.151670692431562,0.1450650848574723,0.2005636070853461,0.2,-1.0,0.2,0.0,-0.4,0.6,0.5,0.6,0.4,0.6,6.8,6.25,6.8,7.6,7.0,8.2
AS14.06,2014-04-03,2014-04-03 13:28:25.263158016,0.2095738980962975,24.61275,51.03342499427656,9.205822401214196,0.0,9.028,0.0,9.6295,61.76404102564103,41.87866666666667,0.0,0.0,0.0,1.0,0.0,0.4,1545.383080938789,0.0,3,3,4,0.1625525210084034,0.2258536234024724,0.1606054568913174,0.2112978524743231,0.1115808823529411,-0.6,0.0,-0.2,0.0,0.0,0.4,0.75,0.4,0.8,1.0,6.8,7.75,7.0,7.8,7.8,7.2
AS14.07,2014-04-04,2014-04-04 11:30:00.000000000,0.049630376344086,10.995636884457925,37.41313442074265,153.46706666666665,0.0,0.0,0.0,18.9577,114.04445833333334,51.17,0.0,363.429,0.0,2.0,-0.75,0.0,1178.3500594400884,2.0,4,4,4,0.0902634767947734,0.1561874532182019,0.0807622580241118,0.0513660767337238,0.0625734602553756,-0.4,-1.25,-1.0,-1.0,0.2,0.2,0.25,0.8,0.0,0.0,6.2,5.5,6.6,4.333333333333333,6.2,6.5
AS14.07,2014-04-26,2014-04-26 11:30:00.000000000,0.0189157390698018,20.15004988344988,65.96724618437119,123.9655,0.0,0.0,0.0,35.974333333333334,82.29922222222223,0.0,376.602,0.0,0.0,0.0,-0.4,-0.2,4958.816548163555,0.0,5,26,4,0.0760416666666666,0.157986111111111,0.0753735365199268,0.0909901819923371,0.0617854683195591,0.3333333333333333,-0.6,-0.6666666666666666,-0.2,-0.4,-0.6666666666666666,0.4,0.0,0.4,0.8,3.333333333333333,5.6,6.0,6.0,6.6,5.4
AS14.07,2014-04-11,2014-04-11 11:30:00.000000000,0.0686828898225957,14.111318954248365,19.84802314814815,0.0,0.0,0.0,0.0,13.370333333333337,45.2425,17.287892857142857,0.0,0.0,0.0,0.0,0.5,-1.0,663.8738670110699,1.0,4,11,4,0.0989583333333333,0.0707902001380262,0.07680102095483,0.0805241620390383,0.0563157634848811,0.4,-1.0,-0.4,-0.6,-0.75,0.0,0.6,0.6,0.2,1.0,6.2,6.4,6.8,5.4,6.75,3.5
